0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
-0.06846880048574923,0.5711651505970792,-0.042172555092405334,0.04088666184124282,-0.11833564033689527,-0.2015981496167753,-0.35996785993349456,-0.9467842992496264,-0.6205560434437183,-2.048261750178471,0.427686940838352,-0.07407706607963464,1.022015575413829,-0.5164244831705476,0.8179167474909446,-0.5134190341604836,0.4988511335664827,-0.39577183368166413,0.6125126383231668,0.2684792055826369,0.19479338378737934,-0.11533864078164235,-0.04904158150241548,-0.12202586445333957,-0.27043892970197436,-0.15072875177380923,0.6244392064267034,0.7414354826479336,-0.016356876982453698,0.08465051588205354,-0.35427020923300856,0.07380592257763388,-0.8541450669357872,0.054717301774048946,0.49029164346140663,1.3305860275310724,-0.15814239143577827,0.5777927182946307,-0.5426723233348404,0.42656539677251953,-0.9282423977575055,0.3703476277326035,0.12430329620838165,0.10179945826530457,0.4058819115161896,1.0,0.07206480950117111,0.04242873564362526,0.045387204736471176,0.06509590148925781,0.10281705111265182,0.20220740139484406,0.3070049583911896,0.25065523386001587,0.09879986196756363,0.08981676399707794,0.40198659896850586,1.0,0.06811682879924774,0.042470622807741165,0.041262902319431305,0.06716935336589813,0.10213938355445862,0.15890754759311676,0.293485552072525,0.20963051915168762,0.07719497382640839,0.07741763442754745,0.39618003368377686,1.0,0.06981541216373444,0.042598556727170944,0.05086791142821312,0.07486717402935028,0.11131352186203003,0.1712186634540558,0.3160749077796936,0.20154157280921936
0.07223022291792462,0.4352457658106981,-0.011062208162066817,0.007488550420997692,-0.15023613328771365,-0.23149703049327605,-0.5216805058372247,-0.930379137480899,-1.013222480042086,-1.984781757015042,0.6016768792123014,-0.15806806961248207,0.683808245655229,-0.5994767038744251,0.6047034209145532,-0.5211392111329113,0.4848151679628218,-0.3885922261070815,0.8830676526794299,0.22037018390600968,0.0822604020473037,-0.10864718343766144,-0.07638657656605577,-0.08615074231316519,-0.2448216219715957,-0.0713288501823228,0.8849316287664954,0.6951033225107387,-0.03693979768341125,0.10087048713644123,-0.3844176387876747,0.1600736055617664,-0.8043247696946226,0.20712067420005587,0.7120480684290861,1.189426004933511,-0.1389665255097278,0.5792703934338534,-0.4973329193670681,0.5158729545208338,-0.8135612335145391,0.493917287117365,0.07719497382640839,0.07741763442754745,0.39618003368377686,1.0,0.06981541216373444,0.042598556727170944,0.05086791142821312,0.07486717402935028,0.11131352186203003,0.1712186634540558,0.3160749077796936,0.20154157280921936,0.11390303820371628,0.06956832855939865,0.38931530714035034,1.0,0.07938126474618912,0.04667113721370697,0.0523034930229187,0.09270039945840836,0.12143850326538086,0.1868802160024643,0.32391101121902466,0.18869997560977936,0.1250724494457245,0.0812838226556778,0.39157140254974365,1.0,0.09383303672075272,0.0497671440243721,0.05536762252449989,0.10865932703018188,0.15402032434940338,0.18611018359661102,0.2947821319103241,0.17508700489997864
0.01576353879265554,0.5650623827641559,-0.022130462989027946,0.03266065045082703,-0.09570688985944169,-0.18042810881700394,-0.3442653745322429,-0.8335811772728595,-0.7028412339449045,-1.8259971963574588,0.5168508612476816,-0.08094560705062516,0.8752878439387968,-0.48906013104643115,0.5998671615975041,-0.46543190900828746,0.3095414406190224,-0.3363849031665512,0.8252362579775054,0.31188349034198837,0.11236173342789989,-0.10367261006118013,-0.09147014557677856,-0.11959088001978467,-0.28957086854203207,-0.12713938630108637,0.8477009551455711,0.8149942918426768,-0.03769856423014774,0.06487334001481639,-0.379090104680847,0.06910220501952169,-0.7267151819913856,0.06517935060197447,0.6997271009902335,1.365626089386131,-0.16057403824390395,0.4805221954863081,-0.5073788463944034,0.37009631450259356,-0.8051906007176155,0.3214592446635147,0.1250724494457245,0.0812838226556778,0.39157140254974365,1.0,0.09383303672075272,0.0497671440243721,0.05536762252449989,0.10865932703018188,0.15402032434940338,0.18611018359661102,0.2947821319103241,0.17508700489997864,0.11858304589986801,0.09766604751348495,0.41150134801864624,1.0,0.10264351218938828,0.06425333023071289,0.06970024108886719,0.14610256254673004,0.21224842965602875,0.19689098000526428,0.28033047914505005,0.16065025329589844,0.14751695096492767,0.12064891308546066,0.43171072006225586,1.0,0.12674273550510406,0.06886869668960571,0.08281579613685608,0.19150418043136597,0.30701178312301636,0.22683271765708923,0.3158601224422455,0.16376394033432007
0.010312685558537808,0.5984875176803042,-0.02139695699916523,0.030288554022820994,-0.08431884134783654,-0.1890628540798633,-0.31716759013287765,-0.8847970521571439,-0.6261247640390811,-1.942523653849585,0.5447093230615832,-0.05604111732588832,0.9405284400921797,-0.4615127211217724,0.5529653607802636,-0.46010251421493475,0.2461906840232078,-0.34422709340706253,0.8153495769869354,0.34521047464650423,0.1209341112135961,-0.10378861361020657,-0.07680774331257431,-0.1153961851149441,-0.25579935499014256,-0.11503523727444033,0.8251547297227595,0.8392078273880796,-0.039184340704284774,0.0693577257935902,-0.39677873743493586,0.0680111290997263,-0.8122449116523278,0.05615246210129503,0.6703518922941059,1.3657930632897437,-0.1661955688772259,0.47835380665528443,-0.5132753767227278,0.371501363042481,-0.8275107820842063,0.3209232028348601,0.14751695096492767,0.12064891308546066,0.43171072006225586,1.0,0.12674273550510406,0.06886869668960571,0.08281579613685608,0.19150418043136597,0.30701178312301636,0.22683271765708923,0.3158601224422455,0.16376394033432007,0.21227209270000458,0.14638938009738922,0.4555686414241791,1.0,0.16201137006282806,0.08729333430528641,0.10121738165616989,0.25307151675224304,0.4416119456291199,0.2803305685520172,0.3765682876110077,0.1828141212463379,0.2431817352771759,0.1695300042629242,0.4878697395324707,1.0,0.17373941838741302,0.1053353101015091,0.11368750780820847,0.33546945452690125,0.5804992318153381,0.3312697410583496,0.4573819637298584,0.22305059432983398
-0.06137995821706875,0.9715305558397572,-0.018081157237469045,0.07833646223156707,-0.021576297936912247,-0.16096559420563283,-0.15540799946330086,-1.0025454701186223,-0.3197444778465902,-2.2526580839077686,0.6778326815184592,0.1234585269797547,1.1395433132249686,-0.3396988889296235,0.6652498758227214,-0.43241119431142055,0.2994328838460115,-0.3542570657582697,0.8778613031118226,0.6396923487431917,0.1601225311831479,-0.1271045845889069,-0.08861607264390574,-0.20419921341390102,-0.29476436667372735,-0.22192733372736306,0.7423941419754738,1.1531564575338733,-0.0554621349186999,0.04108397168703397,-0.46057278018196807,-0.04146296255535024,-0.8489702065609177,-0.11478754604309087,0.43967290941426357,1.657011061161077,-0.2869066591877909,0.42009653440525424,-0.6692966186467804,0.25792513967184855,-1.0051366970569982,0.1471057220557435,0.2431817352771759,0.1695300042629242,0.4878697395324707,1.0,0.17373941838741302,0.1053353101015091,0.11368750780820847,0.33546945452690125,0.5804992318153381,0.3312697410583496,0.4573819637298584,0.22305059432983398,0.3106178641319275,0.18834713101387024,0.5214468240737915,1.0,0.2074335664510727,0.09821570664644241,0.14987286925315857,0.4595763683319092,0.7156744003295898,0.40872466564178467,0.5625312924385071,0.2784873843193054,0.3962970972061157,0.23190701007843018,0.5683937668800354,1.0,0.2514534592628479,0.1293267160654068,0.190110445022583,0.6164153814315796,0.9585773944854736,0.5162944793701172,0.6096464395523071,0.30900922417640686
-0.3110942839843748,1.2767642861447173,-0.03484432477479488,0.14381359944590866,0.02381036621879689,-0.09368980795680902,0.08373281010311873,-0.8687706937331464,0.13725186749708773,-2.122080043789183,0.7772163124708629,0.37381422072346643,1.055687430610864,-0.14465990965328582,0.6688955927984164,-0.38726854262856525,0.37982114897632624,-0.4067874144024732,0.8229905911795244,0.9105829879614218,0.15703819606758293,-0.11928241671247544,-0.09129000014263321,-0.27978378209845334,-0.2976837323279624,-0.30986028031604507,0.5395774548396547,1.3375981512302695,-0.0537253122884559,0.011518747254685505,-0.47043188025846683,-0.17273602618300735,-0.8213289265247024,-0.28460543478044587,0.11877379328919582,1.7379372562005522,-0.31039505835696113,0.29621739516052653,-0.655031827666296,0.06491003483863937,-0.9765245996776538,-0.10431005583305128,0.3962970972061157,0.23190701007843018,0.5683937668800354,1.0,0.2514534592628479,0.1293267160654068,0.190110445022583,0.6164153814315796,0.9585773944854736,0.5162944793701172,0.6096464395523071,0.30900922417640686,0.3332696855068207,0.17338691651821136,0.4686247408390045,0.7618816494941711,0.21432018280029297,0.11661624163389206,0.17891733348369598,0.6562474966049194,1.0,0.4683796465396881,0.463361531496048,0.22359803318977356,0.3090122938156128,0.13178902864456177,0.36086487770080566,0.523769199848175,0.18705151975154877,0.10412701219320297,0.1519375592470169,0.6053930521011353,1.0,0.4010705351829529,0.34940648078918457,0.17159362137317657
-0.40971570734819074,1.2952858618688403,-0.06549282457736402,0.12939946292056212,0.012021079962685794,-0.12710244583152094,0.10677277497556262,-0.9180720052899002,0.34299652738857545,-2.148595768023432,0.7151499333415071,0.3606790634176046,1.1203419226419027,0.026042427702258775,0.7220233130105768,-0.30437104054951813,0.4290119209294016,-0.42387677441007665,0.7369755188546773,0.8927551724165673,0.17947723216531772,-0.1212950663316254,-0.06333323535362943,-0.26150149060151084,-0.2552943045105513,-0.2806966027376397,0.43686986639715203,1.3025837022707172,-0.05444941907832334,0.002385370806488642,-0.44974451368056967,-0.1896905296792813,-0.7918905553107334,-0.3113277581917953,-0.0034397008553034873,1.6876736690862395,-0.3311207831984363,0.27527380774752896,-0.6349979295230306,0.049032010160924164,-0.9055805594653562,-0.11809750870526989,0.3090122938156128,0.13178902864456177,0.36086487770080566,0.523769199848175,0.18705151975154877,0.10412701219320297,0.1519375592470169,0.6053930521011353,1.0,0.4010705351829529,0.34940648078918457,0.17159362137317657,0.26670485734939575,0.13008713722229004,0.2849668860435486,0.3620550036430359,0.16040053963661194,0.10028959065675735,0.15252017974853516,0.5767917633056641,1.0,0.3662043809890747,0.36201730370521545,0.14104825258255005,0.22557051479816437,0.11130242794752121,0.25335419178009033,0.2595058083534241,0.1237514540553093,0.11116155982017517,0.17327111959457397,0.6023478507995605,1.0,0.36279794573783875,0.36555570363998413,0.15285779535770416
-0.8505211105176081,1.6104201899640864,-0.12014922515533107,0.1796614437828112,0.03869744209545259,-0.08602661464343303,0.3450182050267525,-0.8132887171061732,0.908307751700288,-2.0398733423348308,0.6567552748076635,0.6243876445743427,1.0839549533287567,0.24966478532619527,0.7857304379776345,-0.20042356765122563,0.5151221829581887,-0.3621853211755496,0.5117792775052772,1.142705592617858,0.19739875547641111,-0.07653332074911486,0.005175824114604912,-0.3362608683988795,-0.1902386849647637,-0.4221678800466489,0.09752752033226186,1.4273406627328626,-0.05300759055577646,-0.012709669270110533,-0.3938491144455409,-0.32492465291960754,-0.7051385169727371,-0.5401094089201725,-0.41967461669820344,1.6545925378157282,-0.39117213260327294,0.17878905896481856,-0.6497581216031627,-0.1424504001692567,-0.905971889113665,-0.41206496491337663,0.22557051479816437,0.11130242794752121,0.25335419178009033,0.2595058083534241,0.1237514540553093,0.11116155982017517,0.17327111959457397,0.6023478507995605,1.0,0.36279794573783875,0.36555570363998413,0.15285779535770416,0.18112973868846893,0.10360134392976761,0.20996296405792236,0.20001062750816345,0.11143449693918228,0.09565553069114685,0.16995257139205933,0.6059276461601257,1.0,0.3381600081920624,0.34230464696884155,0.1447744220495224,0.17162182927131653,0.09696582704782486,0.17337948083877563,0.17979757487773895,0.1336594521999359,0.07969675958156586,0.1542368084192276,0.5702094435691833,1.0,0.29750165343284607,0.3101933002471924,0.12994274497032166
-1.571159216791887,1.7355517149335615,-0.22691866322309015,0.28562938679375394,0.05500899686187251,-0.018796964992231328,0.5492911034543624,-0.5690683264960191,1.4046842846064713,-1.5512989144845695,0.41652154174594874,0.8798368863602284,0.9772401936839596,0.568660053485316,0.8300790832686261,0.010832926221953958,0.5871567456786488,-0.2305441436301605,0.09390210050454262,1.2651489373544333,0.2286153116017803,-0.04082011905811188,0.15243793559089658,-0.3959775427323412,-0.017696986488856287,-0.5366176279431458,-0.38069617241630277,1.3377294321338782,-0.05474869737670606,-0.05449194390666171,-0.27803438677807063,-0.5147718751228294,-0.5057557327867099,-0.8294771574943568,-0.9036371243375948,1.326832408393606,-0.42019367890605464,0.004437391157534105,-0.5704269894903857,-0.37176885080176997,-0.724889235389844,-0.6912582886207258,0.17162182927131653,0.09696582704782486,0.17337948083877563,0.17979757487773895,0.1336594521999359,0.07969675958156586,0.1542368084192276,0.5702094435691833,1.0,0.29750165343284607,0.3101933002471924,0.12994274497032166,0.14311552047729492,0.08574816584587097,0.16702692210674286,0.18723320960998535,0.12777486443519592,0.06886763870716095,0.12951071560382843,0.5374433398246765,1.0,0.24829760193824768,0.27891361713409424,0.11376839131116867,0.15339809656143188,0.08654077351093292,0.17334416508674622,0.2231510877609253,0.11834990978240967,0.06867444515228271,0.1205277144908905,0.5546483397483826,1.0,0.2199188768863678,0.28190863132476807,0.12726636230945587
-1.594436682414266,1.5139996689155126,-0.29509177442590806,0.5068889458400327,0.053231860675722865,0.0932859781672052,0.19314262654842673,-0.07265807677793375,0.389046776506156,-0.4042637657609125,0.3457578620027192,0.9308311619495291,0.9985524309426648,0.5479516322788252,0.8842520062134116,-0.003494501692092874,0.5973160782278237,-0.20968753671988488,0.015502020708179414,1.182853759975817,0.278412616634579,-0.07168695945230616,0.2744864084424203,-0.5112629006128194,0.10524555750973041,-0.6715930775534904,-0.4187239831348253,1.1137499131895745,-0.04553705433855783,-0.11496492438046829,-0.1868606901734912,-0.6533649640970941,-0.3487039462815877,-0.9294355680256017,-0.861877858201148,0.9850704180120887,-0.3968460355049877,-0.11692793140339053,-0.5260483445890433,-0.583145817927537,-0.6346587094913272,-0.9787171284229098,0.15339809656143188,0.08654077351093292,0.17334416508674622,0.2231510877609253,0.11834990978240967,0.06867444515228271,0.1205277144908905,0.5546483397483826,1.0,0.2199188768863678,0.28190863132476807,0.12726636230945587,0.18467339873313904,0.08849997073411942,0.19135437905788422,0.2746295630931854,0.10340821743011475,0.06886818259954453,0.12999393045902252,0.5780327320098877,1.0,0.2372310757637024,0.28656476736068726,0.1587592363357544,0.2055048793554306,0.08222746849060059,0.20826120674610138,0.31525918841362,0.09107338637113571,0.06152593716979027,0.12093013525009155,0.5683045387268066,1.0,0.26512113213539124,0.2589426040649414,0.1645229011774063
